protein_id,orthogroup
TRINITY-DN9340-c0-g1-i5,OG0000002
XLOC-001445,OG0000002
XLOC-001484,OG0000002
XLOC-002151,OG0000002
XLOC-004204,OG0000002
XLOC-004573,OG0000002
XLOC-004593,OG0000002
XLOC-007532,OG0000002
XLOC-011540,OG0000002
XLOC-013085,OG0000002
XLOC-021846,OG0000002
XLOC-033493,OG0000002
XLOC-037510,OG0000002
XLOC-040081,OG0000002
XLOC-040954,OG0000002
XLOC-043307,OG0000002
XLOC-044780,OG0000002
XLOC-045620,OG0000002
XLOC-045629,OG0000002
XLOC-045630,OG0000002
TRINITY-DN14473-c0-g1-i2,OG0000003
TRINITY-DN18204-c0-g1-i1,OG0000003
TRINITY-DN21496-c0-g1-i1,OG0000003
XLOC-000178,OG0000003
XLOC-002263,OG0000003
XLOC-002636,OG0000003
XLOC-005628,OG0000003
XLOC-008049,OG0000003
XLOC-008111,OG0000003
XLOC-008189,OG0000003
XLOC-010162,OG0000003
XLOC-014278,OG0000003
XLOC-014281,OG0000003
XLOC-033219,OG0000003
XLOC-036400,OG0000003
XLOC-036716,OG0000003
XLOC-040496,OG0000003
XLOC-040789,OG0000003
XLOC-041591,OG0000003
XLOC-042499,OG0000003
XLOC-036102,OG0000004
TRINITY-DN12218-c0-g3-i1,OG0000005
TRINITY-DN13934-c0-g1-i14,OG0000005
TRINITY-DN13934-c0-g1-i17,OG0000005
TRINITY-DN14614-c0-g1-i1,OG0000005
TRINITY-DN14614-c0-g1-i2,OG0000005
TRINITY-DN14863-c0-g1-i1,OG0000005
TRINITY-DN14863-c0-g1-i4,OG0000005
TRINITY-DN16605-c0-g1-i1,OG0000005
TRINITY-DN17717-c0-g1-i2,OG0000005
TRINITY-DN17804-c0-g1-i1,OG0000005
TRINITY-DN21463-c0-g2-i3,OG0000005
TRINITY-DN23737-c1-g1-i1,OG0000005
TRINITY-DN26707-c0-g2-i1,OG0000005
TRINITY-DN29151-c0-g2-i1,OG0000005
TRINITY-DN29360-c0-g2-i1,OG0000005
TRINITY-DN32310-c0-g1-i1,OG0000005
TRINITY-DN32858-c0-g1-i1,OG0000005
TRINITY-DN36960-c0-g1-i1,OG0000005
TRINITY-DN43281-c0-g1-i1,OG0000005
TRINITY-DN43720-c0-g1-i6,OG0000005
TRINITY-DN59376-c0-g1-i1,OG0000005
TRINITY-DN64039-c0-g2-i1,OG0000005
XLOC-001670,OG0000005
XLOC-007608,OG0000005
XLOC-008875,OG0000005
XLOC-009188,OG0000005
XLOC-010576,OG0000005
XLOC-011907,OG0000005
XLOC-012855,OG0000005
XLOC-012936,OG0000005
XLOC-013772,OG0000005
XLOC-014000,OG0000005
XLOC-014978,OG0000005
XLOC-015808,OG0000005
XLOC-016941,OG0000005
XLOC-017167,OG0000005
XLOC-017616,OG0000005
XLOC-017823,OG0000005
XLOC-018125,OG0000005
XLOC-018153,OG0000005
XLOC-018466,OG0000005
XLOC-019597,OG0000005
XLOC-020244,OG0000005
XLOC-020802,OG0000005
XLOC-021077,OG0000005
XLOC-023523,OG0000005
XLOC-024533,OG0000005
XLOC-024646,OG0000005
XLOC-025376,OG0000005
XLOC-025951,OG0000005
XLOC-026630,OG0000005
XLOC-028208,OG0000005
XLOC-029692,OG0000005
XLOC-031341,OG0000005
XLOC-032113,OG0000005
XLOC-032540,OG0000005
XLOC-032672,OG0000005
XLOC-037337,OG0000005
XLOC-037766,OG0000005
XLOC-039123,OG0000005
XLOC-039252,OG0000005
XLOC-040833,OG0000005
XLOC-041570,OG0000005
TRINITY-DN11890-c0-g1-i3,OG0000006
TRINITY-DN13630-c0-g1-i1,OG0000006
TRINITY-DN13782-c0-g2-i2,OG0000006
TRINITY-DN13782-c0-g2-i5,OG0000006
TRINITY-DN1397-c1-g1-i6,OG0000006
TRINITY-DN15139-c0-g2-i1,OG0000006
TRINITY-DN15139-c0-g2-i2,OG0000006
TRINITY-DN1987-c0-g1-i5,OG0000006
TRINITY-DN25359-c0-g1-i1,OG0000006
TRINITY-DN27919-c0-g5-i1,OG0000006
TRINITY-DN2952-c0-g1-i5,OG0000006
TRINITY-DN33356-c0-g1-i1,OG0000006
TRINITY-DN36303-c0-g1-i1,OG0000006
TRINITY-DN36303-c0-g2-i1,OG0000006
TRINITY-DN69447-c0-g1-i1,OG0000006
TRINITY-DN6979-c0-g1-i21,OG0000006
TRINITY-DN9105-c0-g2-i4,OG0000006
TRINITY-DN9621-c0-g1-i9,OG0000006
XLOC-003591,OG0000006
XLOC-006502,OG0000006
XLOC-010075,OG0000006
XLOC-010584,OG0000006
XLOC-014447,OG0000006
XLOC-016672,OG0000006
XLOC-016910,OG0000006
XLOC-018666,OG0000006
XLOC-018793,OG0000006
XLOC-019936,OG0000006
XLOC-020002,OG0000006
XLOC-021435,OG0000006
XLOC-021600,OG0000006
XLOC-021878,OG0000006
XLOC-022208,OG0000006
XLOC-023915,OG0000006
XLOC-023985,OG0000006
XLOC-025374,OG0000006
XLOC-025939,OG0000006
XLOC-026981,OG0000006
XLOC-028882,OG0000006
XLOC-031514,OG0000006
XLOC-032965,OG0000006
XLOC-034798,OG0000006
XLOC-035445,OG0000006
XLOC-036301,OG0000006
XLOC-038246,OG0000006
XLOC-043066,OG0000006
TRINITY-DN17134-c0-g1-i2,OG0000007
TRINITY-DN18056-c0-g1-i1,OG0000007
TRINITY-DN8166-c0-g1-i1,OG0000007
XLOC-000267,OG0000007
XLOC-000289,OG0000007
XLOC-000977,OG0000007
XLOC-001668,OG0000007
XLOC-002261,OG0000007
XLOC-003372,OG0000007
XLOC-004378,OG0000007
XLOC-009058,OG0000007
XLOC-009976,OG0000007
XLOC-010555,OG0000007
XLOC-010754,OG0000007
XLOC-013191,OG0000007
XLOC-014679,OG0000007
XLOC-016543,OG0000007
XLOC-030117,OG0000007
XLOC-030138,OG0000007
XLOC-032060,OG0000007
XLOC-033055,OG0000007
XLOC-033168,OG0000007
XLOC-033274,OG0000007
XLOC-033828,OG0000007
XLOC-034200,OG0000007
XLOC-038055,OG0000007
XLOC-038181,OG0000007
XLOC-038248,OG0000007
XLOC-039146,OG0000007
XLOC-039817,OG0000007
XLOC-040405,OG0000007
XLOC-043740,OG0000007
XLOC-043882,OG0000007
XLOC-044070,OG0000007
TRINITY-DN11001-c0-g1-i5,OG0000008
TRINITY-DN11727-c0-g1-i1,OG0000008
TRINITY-DN12131-c0-g1-i10,OG0000008
TRINITY-DN12390-c0-g1-i2,OG0000008
TRINITY-DN15726-c0-g1-i5,OG0000008
TRINITY-DN16831-c0-g1-i1,OG0000008
TRINITY-DN26242-c0-g1-i4,OG0000008
TRINITY-DN26347-c0-g3-i1,OG0000008
TRINITY-DN2702-c0-g1-i4,OG0000008
TRINITY-DN34739-c0-g1-i1,OG0000008
TRINITY-DN4857-c0-g1-i2,OG0000008
TRINITY-DN4857-c0-g1-i5,OG0000008
TRINITY-DN4859-c0-g1-i1,OG0000008
TRINITY-DN4859-c0-g1-i5,OG0000008
TRINITY-DN54889-c0-g1-i1,OG0000008
TRINITY-DN7077-c0-g1-i2,OG0000008
TRINITY-DN8912-c0-g2-i1,OG0000008
TRINITY-DN9359-c1-g1-i5,OG0000008
XLOC-000613,OG0000008
XLOC-001418,OG0000008
XLOC-002371,OG0000008
XLOC-002384,OG0000008
XLOC-003452,OG0000008
XLOC-004647,OG0000008
XLOC-004648,OG0000008
XLOC-005175,OG0000008
XLOC-005967,OG0000008
XLOC-006339,OG0000008
XLOC-006915,OG0000008
XLOC-006917,OG0000008
XLOC-007131,OG0000008
XLOC-008533,OG0000008
XLOC-009449,OG0000008
XLOC-010890,OG0000008
XLOC-011505,OG0000008
XLOC-013669,OG0000008
XLOC-014033,OG0000008
XLOC-015312,OG0000008
XLOC-015383,OG0000008
XLOC-015795,OG0000008
XLOC-016376,OG0000008
XLOC-020976,OG0000008
XLOC-021818,OG0000008
XLOC-023176,OG0000008
XLOC-029499,OG0000008
XLOC-029860,OG0000008
XLOC-030416,OG0000008
XLOC-030737,OG0000008
XLOC-030794,OG0000008
XLOC-031858,OG0000008
XLOC-032853,OG0000008
XLOC-033556,OG0000008
XLOC-033631,OG0000008
XLOC-034792,OG0000008
XLOC-035657,OG0000008
XLOC-036042,OG0000008
XLOC-036454,OG0000008
XLOC-037204,OG0000008
XLOC-037546,OG0000008
XLOC-038114,OG0000008
XLOC-038986,OG0000008
XLOC-039094,OG0000008
XLOC-042076,OG0000008
XLOC-042197,OG0000008
XLOC-042357,OG0000008
XLOC-042680,OG0000008
XLOC-043365,OG0000008
XLOC-044369,OG0000008
XLOC-044526,OG0000008
XLOC-044959,OG0000008
XLOC-044964,OG0000008
XLOC-045127,OG0000008
XLOC-045180,OG0000008
XLOC-045279,OG0000008
XLOC-045295,OG0000008
XLOC-001833,OG0000009
TRINITY-DN10218-c1-g1-i2,OG0000010
TRINITY-DN29178-c1-g1-i3,OG0000010
TRINITY-DN8141-c1-g2-i1,OG0000010
XLOC-011407,OG0000010
XLOC-028253,OG0000010
XLOC-030070,OG0000010
XLOC-042360,OG0000010
TRINITY-DN1156-c0-g1-i4,OG0000011
TRINITY-DN12144-c0-g2-i1,OG0000011
TRINITY-DN12144-c0-g2-i3,OG0000011
TRINITY-DN1258-c0-g1-i10,OG0000011
TRINITY-DN1258-c0-g1-i11,OG0000011
TRINITY-DN1258-c0-g1-i12,OG0000011
TRINITY-DN1258-c0-g1-i14,OG0000011
TRINITY-DN14745-c0-g1-i2,OG0000011
TRINITY-DN1772-c0-g1-i4,OG0000011
TRINITY-DN2554-c0-g1-i1,OG0000011
TRINITY-DN3081-c1-g1-i1,OG0000011
TRINITY-DN340-c0-g1-i1,OG0000011
TRINITY-DN5893-c0-g1-i8,OG0000011
TRINITY-DN7562-c0-g1-i12,OG0000011
TRINITY-DN7562-c0-g1-i2,OG0000011
TRINITY-DN7562-c0-g1-i5,OG0000011
XLOC-000611,OG0000011
XLOC-004510,OG0000011
XLOC-004520,OG0000011
XLOC-005308,OG0000011
XLOC-005921,OG0000011
XLOC-006539,OG0000011
XLOC-006552,OG0000011
XLOC-008928,OG0000011
XLOC-019811,OG0000011
XLOC-031271,OG0000011
XLOC-036829,OG0000011
XLOC-038394,OG0000011
XLOC-042465,OG0000011
XLOC-042751,OG0000011
TRINITY-DN11681-c0-g1-i3,OG0000012
TRINITY-DN3143-c0-g1-i1,OG0000012
TRINITY-DN36412-c0-g1-i1,OG0000012
TRINITY-DN7118-c0-g1-i3,OG0000012
TRINITY-DN7118-c0-g1-i9,OG0000012
XLOC-003102,OG0000012
XLOC-010707,OG0000012
XLOC-040315,OG0000012
XLOC-041624,OG0000012
XLOC-043105,OG0000012
TRINITY-DN16177-c0-g1-i6,OG0000013
TRINITY-DN16177-c0-g2-i1,OG0000013
TRINITY-DN26306-c0-g1-i2,OG0000013
TRINITY-DN3315-c0-g1-i2,OG0000013
TRINITY-DN7798-c0-g1-i13,OG0000013
XLOC-002392,OG0000013
XLOC-003168,OG0000013
XLOC-007311,OG0000013
XLOC-011787,OG0000013
XLOC-019735,OG0000013
XLOC-030001,OG0000013
XLOC-034202,OG0000013
XLOC-034665,OG0000013
XLOC-034667,OG0000013
XLOC-038516,OG0000013
XLOC-043752,OG0000013
XLOC-043753,OG0000013
TRINITY-DN10560-c0-g1-i1,OG0000015
TRINITY-DN11379-c0-g1-i4,OG0000015
TRINITY-DN13703-c0-g1-i2,OG0000015
TRINITY-DN1851-c0-g1-i5,OG0000015
TRINITY-DN19685-c0-g1-i1,OG0000015
TRINITY-DN19685-c0-g1-i2,OG0000015
TRINITY-DN19685-c0-g1-i4,OG0000015
TRINITY-DN2284-c0-g1-i1,OG0000015
TRINITY-DN2284-c0-g1-i2,OG0000015
TRINITY-DN2284-c0-g1-i3,OG0000015
TRINITY-DN24618-c0-g1-i1,OG0000015
TRINITY-DN26014-c0-g1-i1,OG0000015
TRINITY-DN3599-c1-g1-i2,OG0000015
TRINITY-DN5029-c0-g1-i3,OG0000015
TRINITY-DN5153-c0-g1-i4,OG0000015
TRINITY-DN6511-c1-g1-i1,OG0000015
TRINITY-DN6511-c1-g1-i2,OG0000015
TRINITY-DN6511-c1-g1-i3,OG0000015
TRINITY-DN8707-c0-g1-i5,OG0000015
TRINITY-DN8772-c0-g2-i1,OG0000015
XLOC-000327,OG0000015
XLOC-000444,OG0000015
XLOC-001911,OG0000015
XLOC-001919,OG0000015
XLOC-002272,OG0000015
XLOC-004103,OG0000015
XLOC-004104,OG0000015
XLOC-004365,OG0000015
XLOC-004381,OG0000015
XLOC-004382,OG0000015
XLOC-004910,OG0000015
XLOC-005028,OG0000015
XLOC-005046,OG0000015
XLOC-007954,OG0000015
XLOC-010037,OG0000015
XLOC-010122,OG0000015
XLOC-011232,OG0000015
XLOC-011692,OG0000015
XLOC-013205,OG0000015
XLOC-014752,OG0000015
XLOC-015043,OG0000015
XLOC-015048,OG0000015
XLOC-015272,OG0000015
XLOC-015273,OG0000015
XLOC-015403,OG0000015
XLOC-015412,OG0000015
XLOC-017656,OG0000015
XLOC-017674,OG0000015
XLOC-019488,OG0000015
XLOC-024266,OG0000015
XLOC-024790,OG0000015
XLOC-029302,OG0000015
XLOC-030150,OG0000015
XLOC-030214,OG0000015
XLOC-030664,OG0000015
XLOC-030982,OG0000015
XLOC-033820,OG0000015
XLOC-034219,OG0000015
XLOC-034221,OG0000015
XLOC-034427,OG0000015
XLOC-038149,OG0000015
XLOC-038880,OG0000015
XLOC-040049,OG0000015
XLOC-042089,OG0000015
XLOC-042339,OG0000015
XLOC-043113,OG0000015
XLOC-044269,OG0000015
TRINITY-DN10867-c0-g2-i2,OG0000016
TRINITY-DN18095-c0-g1-i1,OG0000016
XLOC-003725,OG0000016
XLOC-003734,OG0000016
XLOC-010908,OG0000016
XLOC-014025,OG0000016
XLOC-0140253,OG0000016
XLOC-022216,OG0000016
XLOC-041012,OG0000016
TRINITY-DN20566-c0-g2-i3,OG0000017
TRINITY-DN39594-c0-g1-i1,OG0000017
TRINITY-DN39608-c0-g1-i1,OG0000017
TRINITY-DN56362-c0-g2-i1,OG0000017
TRINITY-DN6685-c0-g1-i24,OG0000017
XLOC-005841,OG0000017
XLOC-007932,OG0000017
XLOC-0081910,OG0000017
XLOC-013471,OG0000017
XLOC-017493,OG0000017
XLOC-018606,OG0000017
XLOC-019073,OG0000017
XLOC-019739,OG0000017
XLOC-024721,OG0000017
XLOC-024728,OG0000017
XLOC-024818,OG0000017
XLOC-027548,OG0000017
XLOC-028225,OG0000017
XLOC-033927,OG0000017
XLOC-034120,OG0000017
XLOC-034605,OG0000017
XLOC-038615,OG0000017
XLOC-040195,OG0000017
XLOC-041431,OG0000017
XLOC-034228,OG0000018
TRINITY-DN48476-c0-g2-i1,OG0000020
TRINITY-DN9831-c0-g1-i3,OG0000020
XLOC-002186,OG0000020
XLOC-004250,OG0000020
XLOC-004809,OG0000020
XLOC-007578,OG0000020
XLOC-009532,OG0000020
XLOC-010956,OG0000020
XLOC-011724,OG0000020
XLOC-015631,OG0000020
XLOC-018078,OG0000020
XLOC-028622,OG0000020
XLOC-029186,OG0000020
XLOC-031959,OG0000020
XLOC-042605,OG0000020
XLOC-042667,OG0000020
TRINITY-DN11812-c0-g1-i3,OG0000023
XLOC-0098890,OG0000023
TRINITY-DN18196-c0-g1-i5,OG0000024
TRINITY-DN5054-c0-g1-i5,OG0000024
XLOC-007470,OG0000024
XLOC-007492,OG0000024
XLOC-008804,OG0000024
XLOC-009720,OG0000024
XLOC-016092,OG0000024
XLOC-028553,OG0000024
XLOC-036684,OG0000024
XLOC-036705,OG0000024
XLOC-0367051,OG0000024
XLOC-042541,OG0000024
XLOC-044059,OG0000024
TRINITY-DN15639-c0-g1-i1,OG0000025
TRINITY-DN26979-c0-g1-i2,OG0000025
TRINITY-DN4498-c0-g1-i6,OG0000025
TRINITY-DN4498-c0-g1-i9,OG0000025
TRINITY-DN850-c0-g1-i12,OG0000025
XLOC-001616,OG0000025
XLOC-038820,OG0000025
TRINITY-DN11004-c0-g1-i8,OG0000026
TRINITY-DN2168-c0-g1-i1,OG0000026
XLOC-010369,OG0000026
XLOC-010371,OG0000026
XLOC-010373,OG0000026
XLOC-040932,OG0000026
XLOC-045082,OG0000026
TRINITY-DN27436-c0-g1-i1,OG0000027
TRINITY-DN28805-c0-g1-i1,OG0000027
TRINITY-DN3254-c0-g1-i4,OG0000027
TRINITY-DN34609-c0-g2-i1,OG0000027
TRINITY-DN5767-c0-g1-i8,OG0000027
TRINITY-DN773-c0-g1-i6,OG0000027
TRINITY-DN7795-c0-g1-i8,OG0000027
TRINITY-DN9888-c1-g1-i4,OG0000027
XLOC-001639,OG0000027
XLOC-003200,OG0000027
XLOC-003382,OG0000027
XLOC-003797,OG0000027
XLOC-009611,OG0000027
XLOC-014092,OG0000027
XLOC-017037,OG0000027
XLOC-033731,OG0000027
XLOC-037142,OG0000027
XLOC-044664,OG0000027
XLOC-044665,OG0000027
XLOC-045418,OG0000027
TRINITY-DN10681-c0-g1-i3,OG0000028
TRINITY-DN10681-c0-g1-i5,OG0000028
TRINITY-DN17424-c0-g1-i8,OG0000028
TRINITY-DN19111-c0-g1-i4,OG0000028
TRINITY-DN21704-c0-g1-i1,OG0000028
XLOC-002426,OG0000028
XLOC-007968,OG0000028
XLOC-011732,OG0000028
XLOC-020369,OG0000028
XLOC-031044,OG0000028
TRINITY-DN10613-c0-g1-i2,OG0000029
TRINITY-DN1387-c1-g1-i2,OG0000029
TRINITY-DN1387-c1-g1-i4,OG0000029
TRINITY-DN15050-c0-g1-i4,OG0000029
TRINITY-DN18297-c0-g1-i1,OG0000029
TRINITY-DN4637-c0-g1-i1,OG0000029
TRINITY-DN62391-c0-g1-i1,OG0000029
TRINITY-DN8382-c0-g1-i4,OG0000029
TRINITY-DN8808-c0-g1-i1,OG0000029
TRINITY-DN9566-c0-g1-i1,OG0000029
XLOC-000029,OG0000029
XLOC-002780,OG0000029
XLOC-003740,OG0000029
XLOC-004983,OG0000029
XLOC-006072,OG0000029
XLOC-006073,OG0000029
XLOC-006369,OG0000029
XLOC-007525,OG0000029
XLOC-008618,OG0000029
XLOC-008632,OG0000029
XLOC-009650,OG0000029
XLOC-010446,OG0000029
XLOC-010573,OG0000029
XLOC-010716,OG0000029
XLOC-010717,OG0000029
XLOC-016743,OG0000029
XLOC-017847,OG0000029
XLOC-017848,OG0000029
XLOC-018734,OG0000029
XLOC-019591,OG0000029
XLOC-019951,OG0000029
XLOC-020867,OG0000029
XLOC-025798,OG0000029
XLOC-029700,OG0000029
XLOC-029783,OG0000029
XLOC-030084,OG0000029
XLOC-030155,OG0000029
XLOC-031194,OG0000029
XLOC-032268,OG0000029
XLOC-032556,OG0000029
XLOC-034934,OG0000029
XLOC-035510,OG0000029
XLOC-035758,OG0000029
XLOC-037998,OG0000029
XLOC-042656,OG0000029
XLOC-042657,OG0000029
XLOC-042671,OG0000029
XLOC-044304,OG0000029
XLOC-044730,OG0000029
XLOC-045141,OG0000029
TRINITY-DN13493-c0-g1-i4,OG0000030
TRINITY-DN16808-c0-g2-i3,OG0000030
TRINITY-DN17558-c0-g1-i2,OG0000030
TRINITY-DN17558-c0-g1-i3,OG0000030
TRINITY-DN23964-c0-g2-i1,OG0000030
TRINITY-DN39735-c0-g1-i1,OG0000030
TRINITY-DN4712-c1-g1-i1,OG0000030
TRINITY-DN4712-c1-g1-i4,OG0000030
TRINITY-DN7258-c0-g1-i6,OG0000030
TRINITY-DN75378-c0-g1-i1,OG0000030
XLOC-002449,OG0000030
XLOC-002511,OG0000030
XLOC-006096,OG0000030
XLOC-007153,OG0000030
XLOC-008360,OG0000030
XLOC-0083720,OG0000030
XLOC-0083721,OG0000030
XLOC-008593,OG0000030
XLOC-009052,OG0000030
XLOC-009060,OG0000030
XLOC-009076,OG0000030
XLOC-009077,OG0000030
XLOC-010730,OG0000030
XLOC-012753,OG0000030
XLOC-015608,OG0000030
XLOC-030676,OG0000030
XLOC-033146,OG0000030
XLOC-036208,OG0000030
XLOC-036216,OG0000030
XLOC-039241,OG0000030
XLOC-039666,OG0000030
TRINITY-DN15226-c0-g1-i1,OG0000031
TRINITY-DN492-c1-g1-i1,OG0000031
XLOC-001323,OG0000031
XLOC-009237,OG0000031
XLOC-009765,OG0000031
XLOC-013700,OG0000031
XLOC-014753,OG0000031
XLOC-039704,OG0000031
TRINITY-DN17064-c0-g1-i4,OG0000032
TRINITY-DN2777-c0-g1-i2,OG0000032
TRINITY-DN5830-c0-g1-i1,OG0000032
TRINITY-DN5920-c0-g1-i1,OG0000032
TRINITY-DN5920-c0-g1-i11,OG0000032
TRINITY-DN5920-c0-g1-i9,OG0000032
XLOC-007034,OG0000032
XLOC-007271,OG0000032
XLOC-007439,OG0000032
XLOC-008896,OG0000032
XLOC-017690,OG0000032
XLOC-019330,OG0000032
XLOC-019690,OG0000032
XLOC-019691,OG0000032
XLOC-021884,OG0000032
XLOC-022551,OG0000032
XLOC-024972,OG0000032
TRINITY-DN2545-c0-g1-i1,OG0000033
TRINITY-DN2669-c0-g1-i10,OG0000033
TRINITY-DN2669-c0-g1-i15,OG0000033
TRINITY-DN401-c0-g1-i9,OG0000033
TRINITY-DN4624-c0-g1-i2,OG0000033
TRINITY-DN4624-c0-g1-i4,OG0000033
XLOC-003203,OG0000033
XLOC-003609,OG0000033
XLOC-006643,OG0000033
XLOC-010811,OG0000033
XLOC-011307,OG0000033
XLOC-011512,OG0000033
XLOC-012112,OG0000033
XLOC-034111,OG0000033
XLOC-0341110,OG0000033
XLOC-0341111,OG0000033
XLOC-037350,OG0000033
XLOC-044838,OG0000033
TRINITY-DN21713-c0-g1-i3,OG0000035
TRINITY-DN21713-c0-g1-i4,OG0000035
TRINITY-DN2508-c0-g1-i4,OG0000035
TRINITY-DN5261-c0-g1-i4,OG0000035
XLOC-002458,OG0000035
XLOC-013843,OG0000035
XLOC-014212,OG0000035
XLOC-014221,OG0000035
XLOC-019004,OG0000035
XLOC-020944,OG0000035
XLOC-026147,OG0000035
XLOC-027873,OG0000035
XLOC-028589,OG0000035
XLOC-037054,OG0000035
XLOC-041772,OG0000035
XLOC-041890,OG0000035
XLOC-042021,OG0000035
XLOC-044398,OG0000035
XLOC-045779,OG0000035
TRINITY-DN10324-c0-g1-i1,OG0000036
TRINITY-DN19217-c0-g2-i1,OG0000036
TRINITY-DN20283-c0-g1-i1,OG0000036
TRINITY-DN32679-c0-g1-i2,OG0000036
TRINITY-DN54338-c0-g1-i1,OG0000036
TRINITY-DN5757-c0-g1-i1,OG0000036
TRINITY-DN9936-c0-g1-i7,OG0000036
TRINITY-DN9936-c0-g1-i8,OG0000036
XLOC-000329,OG0000036
XLOC-002358,OG0000036
XLOC-006313,OG0000036
XLOC-007497,OG0000036
XLOC-008252,OG0000036
XLOC-010335,OG0000036
XLOC-010378,OG0000036
XLOC-010929,OG0000036
XLOC-011480,OG0000036
XLOC-016522,OG0000036
XLOC-017521,OG0000036
XLOC-019017,OG0000036
XLOC-023717,OG0000036
XLOC-025783,OG0000036
XLOC-030727,OG0000036
XLOC-030867,OG0000036
XLOC-033080,OG0000036
XLOC-033798,OG0000036
XLOC-036960,OG0000036
XLOC-044126,OG0000036
XLOC-045123,OG0000036
TRINITY-DN17178-c0-g1-i1,OG0000037
XLOC-004098,OG0000037
XLOC-009762,OG0000037
XLOC-017409,OG0000037
XLOC-020389,OG0000037
XLOC-042477,OG0000037
TRINITY-DN10133-c0-g1-i3,OG0000038
TRINITY-DN10133-c0-g1-i4,OG0000038
TRINITY-DN5074-c0-g1-i14,OG0000038
TRINITY-DN8600-c0-g1-i4,OG0000038
TRINITY-DN8731-c0-g1-i3,OG0000038
TRINITY-DN9508-c0-g1-i3,OG0000038
XLOC-001002,OG0000038
XLOC-007947,OG0000038
XLOC-009323,OG0000038
XLOC-009569,OG0000038
XLOC-009570,OG0000038
XLOC-015228,OG0000038
XLOC-016282,OG0000038
XLOC-030751,OG0000038
XLOC-040602,OG0000038
TRINITY-DN3055-c2-g1-i6,OG0000040
TRINITY-DN4883-c1-g1-i1,OG0000040
XLOC-007147,OG0000040
XLOC-008723,OG0000040
XLOC-020341,OG0000040
XLOC-028946,OG0000040
TRINITY-DN2180-c1-g1-i2,OG0000041
TRINITY-DN9877-c0-g1-i2,OG0000041
XLOC-043827,OG0000041
TRINITY-DN21423-c0-g3-i2,OG0000042
TRINITY-DN29300-c0-g1-i4,OG0000042
TRINITY-DN36861-c0-g1-i1,OG0000042
TRINITY-DN41730-c0-g1-i1,OG0000042
TRINITY-DN41730-c0-g1-i2,OG0000042
TRINITY-DN58913-c0-g1-i1,OG0000042
TRINITY-DN7672-c0-g1-i5,OG0000042
TRINITY-DN79702-c0-g1-i1,OG0000042
XLOC-000804,OG0000042
XLOC-010166,OG0000042
XLOC-015056,OG0000042
XLOC-016828,OG0000042
XLOC-017405,OG0000042
XLOC-018597,OG0000042
XLOC-020904,OG0000042
XLOC-022002,OG0000042
XLOC-024898,OG0000042
XLOC-025164,OG0000042
XLOC-030687,OG0000042
TRINITY-DN1309-c0-g1-i3,OG0000043
TRINITY-DN1309-c0-g1-i9,OG0000043
TRINITY-DN1393-c0-g1-i5,OG0000043
TRINITY-DN1393-c0-g1-i6,OG0000043
TRINITY-DN1393-c0-g1-i7,OG0000043
TRINITY-DN2860-c0-g1-i1,OG0000043
TRINITY-DN2860-c0-g1-i2,OG0000043
TRINITY-DN2860-c0-g1-i3,OG0000043
XLOC-004797,OG0000043
XLOC-014674,OG0000043
XLOC-036695,OG0000043
XLOC-036699,OG0000043
